"DATASET","P","CLASSIFIER","STAT","BASE.SUM","BASE.PROD","BASE.MAJ","BASE.MIN","BASE.MAX","DIST.SUM","DIST.PROD","DIST.MAJ","DIST.MIN","DIST.MAX","REV.SUM","REV.PROD","REV.MAJ","REV.MIN","REV.MAX"
"covtype","11","forest","recall","0.453850327469932","0.449323136476576","0.440081548390349","0.481575091728613","0.504398252794909","0.46780631264903","0.449323136476576","0.449323136476576","0.46054751091021","0.442064334737756","0.453850327469932","0.449323136476576","0.440081548390349","0.481575091728613","0.504398252794909"
"covtype","11","forest","accuracy","0.532","0.532","0.524","0.556","0.564","0.548","0.532","0.532","0.528","0.512","0.532","0.532","0.524","0.556","0.564"
"covtype","11","svm","precision","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652","0.273192942515652"
"covtype","11","svm","recall","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226","0.282863825572226"
"covtype","11","svm","accuracy","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48","0.48"
"covtype","11","xgboost","precision","0.575694096506527","0.574738544474394","0.585180402152365","0.559508808651666","0.550237082066869","0.583964390810851","0.574738544474394","0.595619911456646","0.534723514642287","0.585350649350649","0.575694096506527","0.574738544474394","0.585180402152365","0.559508808651666","0.550237082066869"
"covtype","11","xgboost","recall","0.608050816716965","0.603523625723608","0.613240724008416","0.558724544715186","0.558537338615672","0.626346786789904","0.603523625723608","0.622957822293225","0.535714177549376","0.636248409900787","0.608050816716965","0.603523625723608","0.613240724008416","0.558724544715186","0.558537338615672"
"covtype","11","xgboost","accuracy","0.584","0.584","0.596","0.564","0.556","0.592","0.584","0.608","0.548","0.588","0.584","0.584","0.596","0.564","0.556"
"covtype","11","multinom","precision","0.60970674735657","0.545848730618941","0.605494830515441","0.480102498138394","0.513174959842287","0.602516585532871","0.545848730618941","0.582657093145386","0.475393341033104","0.600649766329087","0.60970674735657","0.545848730618941","0.605494830515441","0.480102498138394","0.513174959842287"
"covtype","11","multinom","recall","0.561268949361135","0.537051226598014","0.588432095321274","0.462491955492159","0.566281277905787","0.526407641345651","0.537051226598014","0.547125758082524","0.460134756945724","0.490622590919517","0.561268949361135","0.537051226598014","0.588432095321274","0.462491955492159","0.566281277905787"
"covtype","11","multinom","accuracy","0.576","0.492","0.576","0.428","0.5","0.564","0.492","0.552","0.424","0.548","0.576","0.492","0.576","0.428","0.5"
"covtype","11","lda","precision","0.552465649009005","0.379070643642072","0.559026567234647","0.367438148443735","0.409745533725937","0.549378811184052","0.379070643642072","0.555188190103551","0.345335403726708","0.422006082606077","0.552465649009005","0.379070643642072","0.559026567234647","0.367438148443735","0.409745533725937"
"covtype","11","lda","recall","0.460436582774274","0.518950100877568","0.485616942387005","0.498296932258193","0.532906086056665","0.443794966868152","0.518950100877568","0.46212907592288","0.47726935143979","0.315625515088632","0.460436582774274","0.518950100877568","0.485616942387005","0.498296932258193","0.532906086056665"
"covtype","11","lda","accuracy","0.544","0.412","0.556","0.4","0.428","0.516","0.412","0.536","0.372","0.408","0.544","0.412","0.556","0.4","0.428"
"covtype","11","forest","precision","0.630836734693878","0.63568253968254","0.610603174603175","0.643277371782211","0.634265306122449","0.634603174603175","0.63568253968254","0.609123486682809","0.531323524512798","0.658603174603175","0.626805194805195","0.63568253968254","0.61254986522911","0.643277371782211","0.634265306122449"
"covtype","11","forest","recall","0.614369230521618","0.616502063805124","0.593933135482828","0.631184397038805","0.61799015904322","0.638624873229281","0.616502063805124","0.598397421197114","0.495373588810483","0.683316610975734","0.60926020676192","0.616502063805124","0.593933135482828","0.631184397038805","0.61799015904322"
"covtype","11","forest","accuracy","0.608","0.612","0.592","0.62","0.612","0.62","0.612","0.592","0.516","0.648","0.604","0.612","0.592","0.62","0.612"
"covtype","11","svm","precision","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695","0.396129766647695"
"covtype","11","svm","recall","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846","0.420027708505846"
"covtype","11","svm","accuracy","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464","0.464"
"covtype","11","xgboost","precision","0.660999486475807","0.651327759573236","0.647461698541948","0.640919206780457","0.67419145802651","0.663757835759565","0.651327759573236","0.654023216202691","0.578427100876773","0.659774628304924","0.660999486475807","0.651327759573236","0.636695626481867","0.640919206780457","0.67419145802651"
"covtype","11","xgboost","recall","0.684775589811801","0.6724247090089","0.674727045037651","0.637988979249047","0.707373634536125","0.689239875526087","0.6724247090089","0.670262759323365","0.556317908567873","0.688624253882703","0.684775589811801","0.6724247090089","0.656423783282368","0.637988979249047","0.707373634536125"
"covtype","11","xgboost","accuracy","0.652","0.64","0.64","0.624","0.668","0.652","0.64","0.64","0.56","0.644","0.652","0.64","0.628","0.624","0.668"
"covtype","11","multinom","precision","0.624896213617595","0.616564240132738","0.616033664233042","0.514561902559654","0.562717949895828","0.623308547070112","0.616564240132738","0.627160419321456","0.513628995724894","0.524365876347905","0.624896213617595","0.616564240132738","0.639873166302174","0.514561902559654","0.56234551287075"
"covtype","11","multinom","recall","0.644394023753554","0.616660646413979","0.64801775982163","0.460409055615227","0.597776233227938","0.640775902778426","0.616660646413979","0.632687880996064","0.460409055615227","0.507358936318476","0.644394023753554","0.616660646413979","0.661013378669943","0.460409055615227","0.592667209468241"
"covtype","11","multinom","accuracy","0.608","0.584","0.604","0.44","0.552","0.596","0.584","0.6","0.44","0.464","0.608","0.584","0.62","0.44","0.548"
"covtype","11","lda","precision","0.61250179761171","0.379324675324675","0.567118609800683","0.374678571428571","0.491407139631038","0.579097878028432","0.379324675324675","0.565314904822633","0.374350813743219","0.497171491861042","0.61250179761171","0.379324675324675","0.56437687831769","0.374678571428571","0.481560128183505"
"covtype","11","lda","recall","0.57803979335686","0.431587209452548","0.558238395021244","0.423501995216661","0.538672893591999","0.549310142075581","0.431587209452548","0.539261278818522","0.422013899978565","0.428505785553873","0.57803979335686","0.431587209452548","0.551641276023451","0.423501995216661","0.515616698014221"
"covtype","11","lda","accuracy","0.584","0.388","0.556","0.384","0.5","0.556","0.388","0.544","0.384","0.4","0.584","0.388","0.552","0.384","0.48"
"covtype","11","forest","precision","0.572592592592593","0.572511013215859","0.572675635276532","0.60430065577209","0.597020901173352","0.572675635276532","0.572511013215859","0.562909328945739","0.58","0.540978593272171","0.572592592592593","0.572511013215859","0.572675635276532","0.60430065577209","0.597020901173352"
"covtype","11","forest","recall","0.673647594203862","0.674929645485913","0.67236554292181","0.702169326645387","0.688721663303617","0.67236554292181","0.674929645485913","0.66295194453829","0.682060078596294","0.633868337514838","0.673647594203862","0.674929645485913","0.67236554292181","0.702169326645387","0.688721663303617"
"covtype","11","forest","accuracy","0.576","0.576","0.576","0.608","0.6","0.576","0.576","0.564","0.584","0.54","0.576","0.576","0.576","0.608","0.6"
"covtype","11","svm","precision","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52"
"covtype","11","svm","recall","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449","0.630144818841449"
"covtype","11","svm","accuracy","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52","0.52"
"covtype","11","xgboost","precision","0.623673469387755","0.631374570446735","0.617379679144385","0.613633177716329","0.625185185185185","0.616493055555556","0.631374570446735","0.609628503965611","0.600310223911813","0.592059925093633","0.623673469387755","0.631374570446735","0.617379679144385","0.613633177716329","0.625185185185185"
"covtype","11","xgboost","recall","0.711021050446981","0.718151483557362","0.697480360926343","0.653854950391166","0.700764640190571","0.700044463490446","0.718151483557362","0.695478132944167","0.662548372074562","0.663830423356613","0.711021050446981","0.718151483557362","0.697480360926343","0.653854950391166","0.700764640190571"
"covtype","11","xgboost","accuracy","0.628","0.636","0.62","0.584","0.628","0.62","0.636","0.612","0.588","0.588","0.628","0.636","0.62","0.584","0.628"
"covtype","11","multinom","precision","0.647919322327353","0.630071773420101","0.660242900596886","0.538456070804742","0.599835766811209","0.640747437930729","0.630071773420101","0.652344136389762","0.538420124720238","0.469933373629025","0.647919322327353","0.632330710910389","0.660242900596886","0.538456070804742","0.599835766811209"
"covtype","11","multinom","recall","0.651711544615335","0.602032878044668","0.668992436675891","0.375847441374315","0.622478404634301","0.637148046815626","0.602032878044668","0.658449516557714","0.37450601087499","0.432748753394588","0.651711544615335","0.605598094599859","0.668992436675891","0.375847441374315","0.622478404634301"
"covtype","11","multinom","accuracy","0.612","0.564","0.628","0.364","0.572","0.608","0.564","0.616","0.36","0.4","0.612","0.568","0.628","0.364","0.572"
"covtype","11","lda","precision","0.589286532955444","0.43515092404249","0.599549191181514","0.505201823796838","0.452948414521852","0.560244604240315","0.43515092404249","0.567180069736167","0.498779893768623","0.423888594854907","0.589286532955444","0.43515092404249","0.599549191181514","0.505201823796838","0.452948414521852"
"covtype","11","lda","recall","0.633497201560849","0.417779179766562","0.65979078582756","0.507594103401019","0.385435198826102","0.602189808481532","0.417779179766562","0.61929571455736","0.494053413880381","0.413874778386388","0.633497201560849","0.417779179766562","0.65979078582756","0.507594103401019","0.385435198826102"
"covtype","11","lda","accuracy","0.556","0.404","0.576","0.476","0.38","0.532","0.404","0.544","0.468","0.368","0.556","0.404","0.576","0.476","0.38"
"covtype","11","forest","precision","0.590571428571429","0.599952380952381","0.602612244897959","0.579637406769937","0.517142857142857","0.561142857142857","0.599952380952381","0.61987969924812","0.596929484392661","0.501357142857143","0.590571428571429","0.599952380952381","0.602612244897959","0.579637406769937","0.517142857142857"
"covtype","11","forest","recall","0.536184668846782","0.541272139889377","0.564567532159903","0.542075685047077","0.492004519778831","0.518780292776551","0.541272139889377","0.58130269933776","0.579295072660639","0.483302331743715","0.536184668846782","0.541272139889377","0.564567532159903","0.542075685047077","0.492004519778831"
"covtype","11","forest","accuracy","0.564","0.568","0.584","0.564","0.52","0.548","0.568","0.596","0.584","0.512","0.564","0.568","0.584","0.564","0.52"
"covtype","11","svm","precision","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926","0.42344906089926"
"covtype","11","svm","recall","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726","0.4482249070726"
"covtype","11","svm","accuracy","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496"
"covtype","11","xgboost","precision","0.634145438898451","0.638267708195419","0.628237605474161","0.650740861008458","0.649483709273183","0.608175559380379","0.638267708195419","0.63031653334642","0.615898578618831","0.512126984126984","0.634145438898451","0.638267708195419","0.628237605474161","0.650740861008458","0.649483709273183"
"covtype","11","xgboost","recall","0.628697029036512","0.633784500079106","0.624413103151617","0.627893483878812","0.63445370897148","0.599644956831017","0.633784500079106","0.629500574194211","0.600605634735299","0.498699081136825","0.628697029036512","0.633784500079106","0.624413103151617","0.627893483878812","0.63445370897148"
"covtype","11","xgboost","accuracy","0.624","0.628","0.616","0.628","0.632","0.6","0.628","0.62","0.592","0.516","0.624","0.628","0.616","0.628","0.632"
"covtype","11","multinom","precision","0.636216345537233","0.612423184352252","0.621956944129946","0.509767550499204","0.49496837947526","0.617943419861852","0.612423184352252","0.601334066707501","0.509767550499204","0.448693588862958","0.636216345537233","0.605854673803136","0.621956944129946","0.509767550499204","0.49496837947526"
"covtype","11","multinom","recall","0.613308973783952","0.576332353254634","0.613541090370223","0.399657349945338","0.503022035400359","0.583016264114656","0.576332353254634","0.573644867187166","0.399657349945338","0.328061609864471","0.613308973783952","0.573364048673231","0.613541090370223","0.399657349945338","0.503022035400359"
"covtype","11","multinom","accuracy","0.616","0.58","0.608","0.412","0.472","0.584","0.58","0.572","0.412","0.324","0.616","0.576","0.608","0.412","0.472"
"covtype","11","lda","precision","0.567281127910811","0.375378644202355","0.569161045946165","0.374350627655005","0.354108164717803","0.549599494457551","0.375378644202355","0.553451912142179","0.378124234050222","0.461991022119656","0.567281127910811","0.375378644202355","0.569161045946165","0.374350627655005","0.354108164717803"
"covtype","11","lda","recall","0.510071388333018","0.419981324893321","0.521023472246451","0.412617554642953","0.354647746497291","0.477037974047518","0.419981324893321","0.51066702104162","0.416232271635474","0.331107148296302","0.510071388333018","0.419981324893321","0.521023472246451","0.412617554642953","0.354647746497291"
"covtype","11","lda","accuracy","0.532","0.38","0.54","0.38","0.324","0.504","0.38","0.528","0.384","0.34","0.532","0.38","0.54","0.38","0.324"
"covtype","11","forest","precision","0.610616179001721","0.606692899914457","0.614405474764756","0.595296167247387","0.588291105121294","0.607324041811847","0.606692899914457","0.610976903336185","0.53832884097035","0.541641279403328","0.610616179001721","0.606692899914457","0.614405474764756","0.595296167247387","0.588291105121294"
"covtype","11","forest","recall","0.689926188150279","0.686241271211588","0.694886615293052","0.67135998978327","0.660163625293642","0.684965761007507","0.686241271211588","0.691201698354361","0.604606643866167","0.607016050600777","0.689926188150279","0.686241271211588","0.694886615293052","0.67135998978327","0.660163625293642"
"covtype","11","forest","accuracy","0.616","0.612","0.62","0.6","0.592","0.612","0.612","0.616","0.54","0.544","0.616","0.612","0.62","0.6","0.592"
"covtype","11","svm","precision","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448"
"covtype","11","svm","recall","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556","0.555567839990556"
"covtype","11","svm","accuracy","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448","0.448"
"covtype","11","xgboost","precision","0.610084507042253","0.610084507042253","0.606857142857143","0.597191139105974","0.620383458646617","0.602221327967807","0.610084507042253","0.610084507042253","0.58138363694874","0.586127264692886","0.610084507042253","0.610084507042253","0.606857142857143","0.597191139105974","0.620383458646617"
"covtype","11","xgboost","recall","0.67221065896669","0.67221065896669","0.667250231823917","0.658746501416007","0.690918471007254","0.663565314885226","0.67221065896669","0.67221065896669","0.645282343865324","0.64514073019177","0.67221065896669","0.67221065896669","0.667250231823917","0.658746501416007","0.690918471007254"
"covtype","11","xgboost","accuracy","0.612","0.612","0.608","0.596","0.624","0.604","0.612","0.612","0.58","0.584","0.612","0.612","0.608","0.596","0.624"
"covtype","11","multinom","precision","0.589897022353047","0.598939274467012","0.587484520868756","0.543206237593421","0.550776847466941","0.576784296223273","0.598939274467012","0.585430993816536","0.545522193976985","0.522826003873781","0.589897022353047","0.594918349510078","0.587484520868756","0.543206237593421","0.550776847466941"
"covtype","11","multinom","recall","0.650242771008097","0.627566814681735","0.641455813253079","0.529050881292308","0.574560853662423","0.621705058391375","0.627566814681735","0.640321916722551","0.532735798230999","0.461681723922028","0.650242771008097","0.622606387538962","0.641455813253079","0.529050881292308","0.574560853662423"
"covtype","11","multinom","accuracy","0.584","0.576","0.58","0.492","0.524","0.56","0.576","0.576","0.496","0.432","0.584","0.572","0.58","0.492","0.524"
"covtype","11","lda","precision","0.56892973169327","0.526619666048238","0.573132807253036","0.504","0.514415852189048","0.53390620712292","0.526619666048238","0.569287545825796","0.499963525835866","0.463509082058246","0.56892973169327","0.526619666048238","0.573132807253036","0.504","0.514415852189048"
"covtype","11","lda","recall","0.604494957718888","0.529350554683253","0.611723177922717","0.522263948152978","0.452392139991399","0.575167602101858","0.529350554683253","0.604788551284941","0.517303521010205","0.382863092198062","0.604494957718888","0.529350554683253","0.611723177922717","0.522263948152978","0.452392139991399"
"covtype","11","lda","accuracy","0.536","0.504","0.548","0.488","0.408","0.504","0.504","0.532","0.484","0.352","0.536","0.504","0.548","0.488","0.408"
"HIGGS","11","forest","precision","0.586105263157895","0.596","0.604","0.66","0.66","0.632952380952381","0.596","0.618068965517241","0.667058823529412","0.698571428571429","0.660551724137931","0.596","0.630967741935484","0.572814814814815","0.601333333333333"
"HIGGS","11","forest","recall","0.292148148148148","0.297851851851852","0.331777777777778","0.334074074074074","0.334074074074074","0.311259259259259","0.297851851851852","0.333777777777778","0.37","0.358888888888889","0.349185185185185","0.297851851851852","0.345185185185185","0.383925925925926","0.408740740740741"
"HIGGS","11","forest","accuracy","0.488","0.492","0.508","0.52","0.52","0.504","0.492","0.512","0.54","0.54","0.528","0.492","0.52","0.516","0.536"
"HIGGS","11","svm","precision","0.607111111111111","0.583333333333333","0.392666666666667","0.597692307692308","0.597692307692308","0.596941176470588","0.583333333333333","0.392666666666667","0.572117647058824","0.618732673267327","0.555692307692308","0.583333333333333","0.48","0.525","0.489434782608696"
"HIGGS","11","svm","recall","0.294148148148148","0.324074074074074","0.233407407407407","0.586296296296296","0.586296296296296","0.288444444444444","0.324074074074074","0.233407407407407","0.574296296296296","0.536444444444444","0.336888888888889","0.324074074074074","0.244814814814815","0.453703703703704","0.408074074074074"
"HIGGS","11","svm","accuracy","0.492","0.5","0.452","0.58","0.58","0.488","0.5","0.452","0.556","0.584","0.496","0.5","0.46","0.5","0.468"
"HIGGS","11","xgboost","precision","0.631448275862069","0.618827586206897","0.596357142857143","0.565970149253731","0.565970149253731","0.624774193548387","0.618827586206897","0.596357142857143","0.549333333333333","0.566333333333333","0.618909090909091","0.618827586206897","0.600388888888889","0.559470588235294","0.5905"
"HIGGS","11","xgboost","recall","0.429851851851852","0.422148148148148","0.403037037037037","0.411851851851852","0.411851851851852","0.437259259259259","0.422148148148148","0.403037037037037","0.418962962962963","0.395037037037037","0.444666666666667","0.422148148148148","0.448074074074074","0.409851851851852","0.500222222222222"
"HIGGS","11","xgboost","accuracy","0.556","0.548","0.532","0.52","0.52","0.556","0.548","0.532","0.512","0.516","0.556","0.548","0.548","0.516","0.556"
"HIGGS","11","multinom","precision","0.524509803921569","0.534292682926829","0.511326732673267","0.534292682926829","0.534292682926829","0.545046728971963","0.534292682926829","0.511326732673267","0.534292682926829","0.586306306306306","0.529227722772277","0.534292682926829","0.539505154639175","0.534292682926829","0.567652173913044"
"HIGGS","11","multinom","recall","0.457407407407407","0.754888888888889","0.444","0.754888888888889","0.754888888888889","0.485925925925926","0.754888888888889","0.444","0.754888888888889","0.531851851851852","0.459407407407407","0.754888888888889","0.459703703703704","0.754888888888889","0.523851851851852"
"HIGGS","11","multinom","accuracy","0.5","0.532","0.488","0.532","0.532","0.52","0.532","0.488","0.532","0.56","0.504","0.532","0.512","0.532","0.544"
"HIGGS","11","lda","precision","0.568076923076923","0.558461538461538","0.583555555555556","0.516891891891892","0.523736842105263","0.584603773584906","0.558461538461538","0.583555555555556","0.51330612244898","0.498416666666667","0.588411214953271","0.558461538461538","0.593320754716981","0.520707482993197","0.563238095238095"
"HIGGS","11","lda","recall","0.49962962962963","0.547777777777778","0.522444444444444","0.542592592592593","0.557703703703704","0.518740740740741","0.547777777777778","0.522444444444444","0.536888888888889","0.423185185185185","0.524444444444444","0.547777777777778","0.526444444444444","0.544592592592593","0.49762962962963"
"HIGGS","11","lda","accuracy","0.54","0.54","0.556","0.5","0.508","0.556","0.54","0.556","0.496","0.476","0.56","0.54","0.564","0.504","0.536"
"HIGGS","11","forest","precision","0.539761467889908","0.545909090909091","0.5614375","0.508314814814815","0.508314814814815","0.549772511848341","0.545909090909091","0.560959183673469","0.536443438914027","0.53271186440678","0.572960784313725","0.545909090909091","0.578104712041885","0.508403846153846","0.583276073619632"
"HIGGS","11","forest","recall","0.739709677419355","0.751774193548387","0.711387096774194","0.695516129032258","0.695516129032258","0.737645161290323","0.751774193548387","0.719451612903226","0.741741935483871","0.645","0.751645161290323","0.751774193548387","0.729451612903226","0.679387096774194","0.673"
"HIGGS","11","forest","accuracy","0.552","0.56","0.576","0.512","0.512","0.564","0.56","0.576","0.548","0.54","0.592","0.56","0.596","0.512","0.596"
"HIGGS","11","svm","precision","0.505412429378531","0.526479041916168","0.483303571428571","0.582035398230089","0.582035398230089","0.502","0.526479041916168","0.483303571428571","0.578","0.550727272727273","0.526606060606061","0.526479041916168","0.498815165876777","0.512901960784314","0.550727272727273"
"HIGGS","11","svm","recall","0.612870967741936","0.616806451612903","0.679516129032258","0.556129032258065","0.556129032258065","0.610870967741935","0.616806451612903","0.679516129032258","0.580322580645161","0.592516129032258","0.612774193548387","0.616806451612903","0.673387096774194","0.572516129032258","0.592516129032258"
"HIGGS","11","svm","accuracy","0.508","0.532","0.48","0.58","0.58","0.504","0.532","0.48","0.58","0.556","0.532","0.532","0.5","0.516","0.556"
"HIGGS","11","xgboost","precision","0.559480662983425","0.545379679144385","0.579132530120482","0.536044943820225","0.536044943820225","0.563280898876404","0.545379679144385","0.579132530120482","0.546156424581006","0.534516129032258","0.597772727272727","0.545379679144385","0.58898224852071","0.529904761904762","0.571045751633987"
"HIGGS","11","xgboost","recall","0.685193548387097","0.681225806451613","0.675032258064516","0.651032258064516","0.651032258064516","0.683161290322581","0.681225806451613","0.675032258064516","0.665096774193548","0.600645161290323","0.719290322580645","0.681225806451613","0.693129032258065","0.622838709677419","0.636774193548387"
"HIGGS","11","xgboost","accuracy","0.572","0.556","0.592","0.544","0.544","0.576","0.556","0.592","0.556","0.54","0.616","0.556","0.604","0.536","0.58"
"HIGGS","11","multinom","precision","0.534150943396226","0.502","0.537822784810127","0.502","0.502","0.526869565217391","0.502","0.537822784810127","0.502","0.53019512195122","0.531157894736842","0.502","0.530987012987013","0.502","0.532492753623188"
"HIGGS","11","multinom","recall","0.608709677419355","0.256032258064516","0.610709677419355","0.256032258064516","0.256032258064516","0.604709677419355","0.256032258064516","0.610709677419355","0.256032258064516","0.614774193548387","0.59058064516129","0.256032258064516","0.594612903225807","0.256032258064516","0.562354838709678"
"HIGGS","11","multinom","accuracy","0.54","0.504","0.544","0.504","0.504","0.532","0.504","0.544","0.504","0.536","0.536","0.504","0.536","0.504","0.536"
"HIGGS","11","lda","precision","0.473951807228916","0.464104046242775","0.480740740740741","0.455559748427673","0.462484076433121","0.470363636363636","0.464104046242775","0.480740740740741","0.455559748427673","0.512601226993865","0.491161290322581","0.464104046242775","0.502","0.455559748427673","0.526096774193548"
"HIGGS","11","lda","recall","0.554548387096774","0.556612903225806","0.554516129032258","0.520354838709677","0.524354838709677","0.548516129032258","0.556612903225806","0.554516129032258","0.520354838709677","0.592677419354839","0.552451612903226","0.556612903225806","0.546354838709677","0.520354838709677","0.526096774193548"
"HIGGS","11","lda","accuracy","0.472","0.46","0.48","0.452","0.46","0.468","0.46","0.48","0.452","0.516","0.492","0.46","0.504","0.452","0.528"
"HIGGS","11","forest","precision","0.530816143497758","0.534018018018018","0.589099526066351","0.5425","0.5425","0.550418604651163","0.534018018018018","0.59247619047619","0.531605633802817","0.543757575757576","0.540642201834862","0.534018018018018","0.567862745098039","0.56042328042328","0.504928571428571"
"HIGGS","11","forest","recall","0.711368421052632","0.713368421052632","0.758646616541353","0.679774436090226","0.679774436090226","0.719609022556391","0.713368421052632","0.760646616541353","0.692571428571429","0.610105263157895","0.713609022556391","0.713368421052632","0.718330827067669","0.678496240601504","0.573067669172932"
"HIGGS","11","forest","accuracy","0.528","0.532","0.6","0.54","0.54","0.552","0.532","0.604","0.528","0.536","0.54","0.532","0.572","0.56","0.492"
"HIGGS","11","svm","precision","0.518880952380952","0.515975155279503","0.557511961722488","0.466196078431373","0.466196078431373","0.491048780487805","0.515975155279503","0.557511961722488","0.517857142857143","0.509157894736842","0.516900662251656","0.515975155279503","0.536408163265306","0.515625","0.552"
"HIGGS","11","svm","recall","0.588586466165414","0.571548872180451","0.71609022556391","0.410210526315789","0.410210526315789","0.55003007518797","0.571548872180451","0.71609022556391","0.475563909774436","0.471563909774436","0.552751879699248","0.571548872180451","0.664496240601504","0.505639097744361","0.534917293233083"
"HIGGS","11","svm","accuracy","0.508","0.504","0.56","0.452","0.452","0.476","0.504","0.56","0.5","0.492","0.504","0.504","0.532","0.5","0.536"
"HIGGS","11","xgboost","precision","0.533035532994924","0.536408163265306","0.537505376344086","0.539255813953488","0.539255813953488","0.514032085561497","0.536408163265306","0.537505376344086","0.525045454545455","0.553045751633987","0.513780104712042","0.536408163265306","0.504522727272727","0.537006134969325","0.494777070063694"
"HIGGS","11","xgboost","recall","0.662496240601504","0.664496240601504","0.645699248120301","0.619383458646616","0.619383458646616","0.620421052631579","0.664496240601504","0.645699248120301","0.611383458646616","0.595308270676692","0.62793984962406","0.664496240601504","0.588105263157895","0.598586466165414","0.540751879699248"
"HIGGS","11","xgboost","accuracy","0.528","0.532","0.532","0.532","0.532","0.504","0.532","0.532","0.516","0.544","0.504","0.532","0.492","0.528","0.48"
"HIGGS","11","multinom","precision","0.465935483870968","0.569333333333333","0.46603821656051","0.569333333333333","0.569333333333333","0.46172602739726","0.569333333333333","0.466138364779874","0.569333333333333","0.509636363636364","0.476666666666667","0.569333333333333","0.491378378378378","0.569333333333333","0.515151515151515"
"HIGGS","11","multinom","recall","0.505954887218045","0.243518796992481","0.509714285714286","0.243518796992481","0.243518796992481","0.485157894736842","0.243518796992481","0.513473684210526","0.243518796992481","0.464045112781955","0.508195488721805","0.243518796992481","0.519954887218045","0.243518796992481","0.513157894736842"
"HIGGS","11","multinom","accuracy","0.448","0.472","0.448","0.472","0.472","0.444","0.472","0.448","0.472","0.492","0.46","0.472","0.476","0.472","0.5"
"HIGGS","11","lda","precision","0.543397260273973","0.558135593220339","0.539167785234899","0.536301886792453","0.516421052631579","0.539510204081633","0.558135593220339","0.542666666666667","0.540373831775701","0.514355140186916","0.532413793103448","0.558135593220339","0.524965517241379","0.540373831775701","0.480148148148148"
"HIGGS","11","lda","recall","0.570511278195489","0.525639097744361","0.572270676691729","0.479804511278195","0.439729323308271","0.568511278195489","0.525639097744361","0.57803007518797","0.485563909774436","0.462285714285714","0.556992481203008","0.525639097744361","0.549233082706767","0.485563909774436","0.48387969924812"
"HIGGS","11","lda","accuracy","0.532","0.54","0.528","0.516","0.496","0.528","0.54","0.532","0.52","0.496","0.52","0.54","0.512","0.52","0.464"
"HIGGS","11","forest","precision","0.603045871559633","0.59965296803653","0.624217194570136","0.609178743961353","0.609178743961353","0.608306306306306","0.59965296803653","0.627636363636364","0.617432835820896","0.586480769230769","0.59188679245283","0.59965296803653","0.605936073059361","0.572482412060302","0.608169312169312"
"HIGGS","11","forest","recall","0.744308724832215","0.742308724832215","0.775087248322148","0.729530201342282","0.729530201342282","0.758375838926175","0.742308724832215","0.777087248322148","0.726818791946309","0.705463087248322","0.719530201342282","0.742308724832215","0.749664429530201","0.671973154362416","0.691973154362416"
